Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
DoubleTree by Hilton London Ealing,yes,"2-8 Hanger Lane, Ealing Common, London, W5 3HN, United Kingdom","1,794 reviews",7.7,2 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal",single bed,double bed,Queen Room,"₹ 14,708"
NOX Kensington,yes,"88 Holland Road, Kensington and Chelsea, London, W14 8BN, United Kingdom","2,179 reviews",7.4,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double Studio,"₹ 9,663"
YHA London St Paul's,yes,"36 Carter Lane, City of London, London, EC4V 5AB, United Kingdom",641 reviews,7.7,4 out of 5,Good,yes,yes,no,Bar,yes,no,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,NA,Dormitory Room with Shared Bathroom (5 Adults),"₹ 8,137"
Home from Home Cosy B&B,yes,"79 Dollis Hill Avenue, Brent, London, NW2 6QU, United Kingdom",6 reviews,9.0,3 out of 5,Superb,no,no,no,NA,yes,no,"Buffet, Breakfast to go",single bed,double bed,Deluxe King Room,"₹ 8,148"
DoubleTree By Hilton London Excel,yes,"Excel, 2 Festoon Way, Royal Victoria Dock, Newham, London, E16 1RH, United Kingdom","3,682 reviews",7.9,2 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Queen Guest Room,"₹ 11,749"
citizenM London Victoria Station,yes,"292 Vauxhall Bridge Road London SW1V 1AE, Westminster Borough, London, SW1V 1AE, United Kingdom","2,863 reviews",8.9,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Gluten-free",NA,double bed,King Room,"₹ 20,750"
Canopy Aldgate,yes,"5 white church passage, Tower Hamlets, London, E1 7QU, United Kingdom",79 reviews,6.4,4 out of 5,Pleasant,no,no,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Toilet,"₹ 9,663"
citizenM London Bankside,yes,"20 Lavington Street, Southwark, London, SE1 0NZ, United Kingdom","2,979 reviews",8.6,4 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Full English/Irish, Vegan",NA,double bed,King Room,"₹ 14,612"
The Collective Canary Wharf,yes,"20 Crossharbour Plaza, Tower Hamlets, London, E14 9YF, United Kingdom","1,404 reviews",7.3,4 out of 5,Good,no,yes,no,Bar,yes,yes,NA,NA,double bed,Classic Studio,"₹ 15,258"
The J Hyde Park - A Park Avenue Hotel,yes,"26 Prince's Square, Westminster Borough, London, W2 4NJ, United Kingdom",667 reviews,7.3,5 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Superior Double Room,"₹ 14,830"
Sea Containers London,yes,"20 Upper Ground, Southwark, London, SE1 9PD, United Kingdom","8,175 reviews",8.8,5 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Full English/Irish,NA,double bed,Standard,"₹ 22,362"
The Standard London,yes,"10 Argyle Street, Camden, London, WC1H 8EG, United Kingdom","2,190 reviews",8.6,4 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan",single bed,double bed,Double Room with No Window,"₹ 30,414"
Fraser Place Canary Wharf,yes,"80 Boardwalk Place, Trafalgar Way, Tower Hamlets, London, E14 5SF, United Kingdom","1,949 reviews",8.1,5 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,NA,double bed,Deluxe Studio,"₹ 19,994"
Best Western Corona Hotel,yes,"87-89 Belgrave Road, Near Pimlico Underground Station, Victoria, Westminster Borough, London, SW1V 2BQ, United Kingdom","2,271 reviews",7.2,4 out of 5,Good,yes,yes,no,NA,yes,yes,Full English/Irish,single bed,double bed,Standard Double Room,"₹ 11,153"
The Academy - Small Luxury Hotels of the World,yes,"21 Gower Street, Bloomsbury, Camden, London, WC1E 6HG, United Kingdom","2,089 reviews",8.2,5 out of 5,Very good,yes,yes,no,Bar,yes,no,"Continental, Vegetarian",single bed,double bed,Townhouse King Room,"₹ 24,626"
Tranquil 1 Bed Flat in East London,yes,"71 Waterman Way 2nd Floor, Tower Hamlets, London, E1W 2QW, United Kingdom",NA,NA,4 out of 5,NA,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 18,309"
Central Studio Like a Hotel Room,yes,"1 Axminster Road, Islington, London, N7 6BL, United Kingdom",49 reviews,7.3,3 out of 5,Good,yes,no,no,NA,yes,no,NA,NA,double bed,Double Room,"₹ 10,172"
"The Hoxton, Southwark",yes,"40 Blackfriars Road, Southwark, London, SE1 8PB, United Kingdom","2,002 reviews",8.7,3 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,NA,single bed,double bed,Snug,"₹ 24,311"
"Holiday Inn London Camden Lock, an IHG Hotel",yes,"30 Jamestown Road, Camden, London, NW1 7BY, United Kingdom","4,398 reviews",8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",NA,double bed,Double Room,"₹ 16,936"
145 Burnley Road,yes,"Burnley Road 145, Brent, London, NW10 1EQ, United Kingdom",254 reviews,8.3,4 out of 5,Very good,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 5,289"
The Crescent Hyde Park,yes,"28 Gloucester Terrace, Westminster Borough, London, W2 3DA, United Kingdom","1,545 reviews",8.1,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Compact Double Room,"₹ 23,595"
The Goodenough Hotel London,yes,"23 Mecklenburgh Square, Camden, London, WC1N 2AD, United Kingdom","1,894 reviews",8.1,3 out of 5,Very good,yes,yes,yes,Bar,yes,no,"Continental, Full English/Irish",single bed,double bed,Double or Twin Room with Bathtub,"₹ 20,242"
Apex City Of London Hotel,yes,"No 1 Seething Lane, City of London, London, EC3N 4AX, United Kingdom","1,966 reviews",8.8,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,City King or Twin Room,"₹ 17,821"
Park Plaza Westminster Bridge London,yes,"Westminster Bridge Road, Lambeth, London, SE1 7UT, United Kingdom","21,524 reviews",8.3,4 out of 5,Very good,yes,yes,yes,Bar,yes,yes,Buffet,single bed,double bed,Superior Double Room with Internal View,"₹ 23,253"
Pristine Rooms in Central London,yes,"50 Grimsby Street, Tower Hamlets, London, E2 6ES, United Kingdom",6 reviews,6.8,2 out of 5,Pleasant,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Private Bathroom,"₹ 6,957"
DoubleTree by Hilton Hotel London - Marble Arch,yes,"4 Bryanston St, Marble Arch, Westminster Borough, London, W1H 7BY, United Kingdom",650 reviews,7.3,3 out of 5,Good,yes,no,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Standard Queen Room,"₹ 20,365"
New Road Hotel,yes,"103-107 New Road Whitechapel, Tower Hamlets, London, E1 1HJ, United Kingdom","2,846 reviews",8.0,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, American",single bed,double bed,Standard Double Room,"₹ 11,087"
Dolphin Inn - The Lodge,yes,"44 Norfolk Square, Westminster Borough, London, W2 1RS, United Kingdom",895 reviews,7.0,2 out of 5,Good,yes,yes,no,NA,yes,no,Continental,single bed,NA,Twin Room with Bathroom,"₹ 8,056"
The ULH,yes,"368 Green Lanes, London, N4 1DA, United Kingdom",66 reviews,7.3,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Double Room,"₹ 9,649"
Knaresborough Boutique Apartments,yes,"2 Knaresborough Place, Kensington and Chelsea, London, SW5 0TG, United Kingdom",916 reviews,7.4,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Studio (2 Adults),"₹ 9,053"
Hampton by Hilton London Waterloo,yes,"157 Waterloo Road, Lambeth, London, SE1 8XA, United Kingdom","5,683 reviews",8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Buffet,single bed,double bed,Queen Room - Non-Smoking,"₹ 17,330"
Angus Hotel,yes,"31-31 Argyle Square, Camden, London, WC1H 8AP, United Kingdom","2,656 reviews",7.6,2 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 12,167"
"Hart Shoreditch Hotel London, Curio Collection by Hilton",yes,"61 - 67 Great Eastern St, Hackney, Hackney, London, EC2A 3HU  , United Kingdom","2,102 reviews",9.0,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Queen Room - Mobility Accessible,"₹ 20,017"
Londwell - Luxury Sloane Square Terrace Flat,yes,"Eaton Place, Westminster Borough, London, United Kingdom",3 reviews,10,3 out of 5,Exceptional,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 20,664"
Messina Studios,yes,"89 Messina Avenue, Camden, London, NW6 4LG, United Kingdom",875 reviews,7.5,3 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Standard Triple Studio,"₹ 14,342"
Swinton Hotel,yes,"18-24 Swinton Street, Camden, London, WC1X 9NX, United Kingdom","3,385 reviews",7.4,3 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 11,133"
The Montana Hotel,yes,"67-69 Gloucester Rd, Kensington, Kensington and Chelsea, London, SW7 4PG, United Kingdom","4,437 reviews",7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Italian, Vegetarian, Vegan, Gluten-free",single bed,double bed,Classic Double Room,"₹ 14,978"
DoubleTree by Hilton Hotel London - Marble Arch,yes,"4 Bryanston St, Marble Arch, Westminster Borough, London, W1H 7BY, United Kingdom",650 reviews,7.3,4 out of 5,Good,yes,no,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Standard Queen Room,"₹ 20,365"
New Road Hotel,yes,"103-107 New Road Whitechapel, Tower Hamlets, London, E1 1HJ, United Kingdom","2,846 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, American",single bed,double bed,Standard Double Room,"₹ 11,087"
Dolphin Inn - The Lodge,yes,"44 Norfolk Square, Westminster Borough, London, W2 1RS, United Kingdom",895 reviews,7.0,4 out of 5,Good,yes,yes,no,NA,yes,no,Continental,single bed,NA,Twin Room with Bathroom,"₹ 8,056"
The ULH,yes,"368 Green Lanes, London, N4 1DA, United Kingdom",66 reviews,7.3,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Double Room,"₹ 9,649"
Knaresborough Boutique Apartments,yes,"2 Knaresborough Place, Kensington and Chelsea, London, SW5 0TG, United Kingdom",916 reviews,7.4,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Studio (2 Adults),"₹ 9,053"
Hampton by Hilton London Waterloo,yes,"157 Waterloo Road, Lambeth, London, SE1 8XA, United Kingdom","5,683 reviews",8.2,2 out of 5,Very good,yes,yes,no,Bar,yes,yes,Buffet,single bed,double bed,Queen Room - Non-Smoking,"₹ 17,330"
Angus Hotel,yes,"31-31 Argyle Square, Camden, London, WC1H 8AP, United Kingdom","2,656 reviews",7.6,4 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 12,167"
"Hart Shoreditch Hotel London, Curio Collection by Hilton",yes,"61 - 67 Great Eastern St, Hackney, Hackney, London, EC2A 3HU  , United Kingdom","2,102 reviews",9.0,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Queen Room - Mobility Accessible,"₹ 20,017"
Londwell - Luxury Sloane Square Terrace Flat,yes,"Eaton Place, Westminster Borough, London, United Kingdom",3 reviews,10,4 out of 5,Exceptional,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 20,664"
Messina Studios,yes,"89 Messina Avenue, Camden, London, NW6 4LG, United Kingdom",875 reviews,7.5,2 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Standard Triple Studio,"₹ 14,342"
Swinton Hotel,yes,"18-24 Swinton Street, Camden, London, WC1X 9NX, United Kingdom","3,385 reviews",7.4,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 11,133"
The Montana Hotel,yes,"67-69 Gloucester Rd, Kensington, Kensington and Chelsea, London, SW7 4PG, United Kingdom","4,437 reviews",7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Italian, Vegetarian, Vegan, Gluten-free",single bed,double bed,Classic Double Room,"₹ 14,978"
"The Hoxton, Shoreditch",yes,"81 Great Eastern Street, Hackney, London, EC2A 3HU, United Kingdom","1,917 reviews",8.4,4 out of 5,Very good,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Cosy Double,"₹ 23,293"
Wilde Aparthotels by Staycity Covent Garden,yes,"11 ADAM STREET Covent Garden, Westminster Borough, London, WC2R 0DA, United Kingdom","3,620 reviews",9.0,3 out of 5,Superb,no,yes,no,NA,yes,yes,NA,single bed,double bed,Wilde Studio Windowless,"₹ 26,447"
Pullman London St Pancras,yes,"100 - 110 Euston Road, Camden, London, NW1 2AJ, United Kingdom","3,618 reviews",8.5,3 out of 5,Very good,no,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Classic King Room,"₹ 25,023"
The Ampersand Hotel,yes,"10 Harrington Road , Kensington and Chelsea, London, SW7 3ER, United Kingdom","2,519 reviews",8.9,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,Small Double Room,"₹ 35,194"
London budget Maisonette,yes,"Chamberlain House, Cable St, Tower Hamlets, London, E1 0AL, United Kingdom",452 reviews,6.3,3 out of 5,Pleasant,no,yes,no,NA,yes,no,Continental,single bed,double bed,Budget Double Room,"₹ 5,493"
The Pride of Paddington,yes,"1-3 Craven Road, Paddington, Westminster Borough, London, W2 3BP, United Kingdom",215 reviews,8.1,3 out of 5,Very good,yes,yes,no,Bar,yes,no,NA,single bed,double bed,Standard Double Room,"₹ 12,308"
1 Hotel Mayfair,yes,"3 Berkeley Street, Westminster Borough, London, W1J 8NE, United Kingdom",38 reviews,9.0,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",NA,double bed,King Room with Garden View,"₹ 53,641"
Cozy London Apartment,yes,"7 Victory Road Mews, London, United Kingdom",3 reviews,7.0,3 out of 5,Good,no,no,no,NA,yes,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 10,557"
42i Premium rooms London exactly like the photos,yes,"42I Fernhill Street, Newham, London, E16 2HZ, United Kingdom",17 reviews,8.8,4 out of 5,Fabulous,no,yes,no,Bar,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 9,155"
St. Pancras Renaissance Hotel London,no,"Euston Road, Camden, London, NW1 2AR, United Kingdom","1,992 reviews",7.7,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Full English/Irish, American",single bed,double bed,Large Premier King Room,"₹ 46,602"
"The heart of Angel, Islington",yes,"395A Saint John Street, Islington, London, EC1V 4LD, United Kingdom",NA,NA,5 out of 5,NA,yes,no,no,NA,yes,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 31,950"
Central London 4 Bedrooms Penthouse,yes,"22 Northumberland Avenue Flat 14, London, WC2N 5AP, United Kingdom",NA,NA,4 out of 5,NA,yes,yes,no,NA,yes,no,NA,NA,double bed,Apartment,"₹ 15,868"
The Waldorf Hilton,no,"Aldwych, Westminster Borough, London, WC2B 4DD, United Kingdom","2,104 reviews",7.8,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, Asian",single bed,double bed,Queen Hilton Guest Room,"₹ 34,724"
55 by Le Mirage,yes,"33-36 Prince's Square, Westminster Borough, London, W2 4NJ, United Kingdom","1,169 reviews",8.6,2 out of 5,Fabulous,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,King Room,"₹ 17,206"
Eurotraveller Hotel- Express (Elephant & Castle),yes,"18 Amelia Street, Southwark, London, SE17 3PY, United Kingdom","1,200 reviews",7.3,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Twin Room,"₹ 15,347"
Stylish Studio near Regents Park n6,yes,"20 Adamson Road, Camden, London, NW3 3HR, United Kingdom",5 reviews,9.2,3 out of 5,Superb,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,596"
Stepney Green Comfy Double bed rooms 14,yes,"14 Shandy Street, Tower Hamlets, London, E1 4LX, United Kingdom",106 reviews,7.8,2 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 6,042"
Luxury Ensuite in Wembley Park,yes,"Empire Way, London, HA9 0RG, United Kingdom",NA,NA,3 out of 5,NA,yes,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,408"
St Martins,yes,"98 Saint Martin's Lane Flat 20, Westminster Borough, London, WC2N 4AX, United Kingdom",5 reviews,9.4,3 out of 5,Superb,no,yes,no,NA,yes,no,NA,NA,double bed,Double Room with Private Bathroom,"₹ 11,901"
Goodwin St,yes,"11 Goodwin Street, London, Islington, London, N4 3HQ, United Kingdom",308 reviews,9.1,4 out of 5,Superb,yes,no,no,Bar,yes,yes,NA,NA,double bed,Double Room with Balcony,"₹ 15,004"
ibis London Greenwich,yes,"30 Stockwell Street, Greenwich, London, SE10 9JN, United Kingdom","1,377 reviews",7.4,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Double Room,"₹ 10,477"
Dockers Inn,no,"97 Wapping Lane, Tower Hamlets, London, E1W 2RW, United Kingdom",709 reviews,8.5,4 out of 5,Very good,yes,yes,no,Bar,yes,no,NA,single bed,double bed,Double Room,"₹ 9,979"
"art'otel London Battersea Power Station, Powered by Radisson Hotels",yes,"1 Electric Boulevard , Nine Elms, Wandsworth, London, SW11 8BJ, United Kingdom","1,114 reviews",8.8,5 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,NA,single bed,double bed,Art Room King,"₹ 28,288"
Hilton London Angel Islington,yes,"53 Upper Street, Islington, London, N1 0UY, United Kingdom","2,296 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,King Room,"₹ 21,670"
"Huttons Hotel, Victoria London",no,"53 To 57 Belgrave Rd, Victoria, Westminster Borough, London, SW1V 2BB, United Kingdom",872 reviews,6.9,3 out of 5,Pleasant,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Twin Room,"₹ 17,330"
Pestana Chelsea Bridge Hotel,yes,"354 Queenstown Road, Wandsworth, London, SW11 8AE, United Kingdom","3,794 reviews",8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Twin Room - Disability Access,"₹ 20,445"
Citadines Holborn - Covent Garden London,yes,"94-99 High Holborn, Camden, London, WC1V 6LF, United Kingdom","1,836 reviews",7.7,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Studio,"₹ 19,021"
The Z Hotel Tottenham Court Road,yes,"52 Poland Street, Westminster Borough, London, W1F 7NH, United Kingdom","8,304 reviews",8.0,3 out of 5,Very good,no,yes,no,Bar,no,yes,NA,NA,double bed,Double Room without Window,"₹ 15,258"
The Z Hotel Covent Garden,yes,"31-32 Bedford Street, Westminster Borough, London, WC2E 9ED, United Kingdom","9,222 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Double Room - No Window,"₹ 18,818"
London Visitors Hotel,yes,"42 Holland Road, Kensington and Chelsea, London, W14 8BB, United Kingdom",767 reviews,8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,no,NA,single bed,double bed,Twin Room with Communal Bathroom,"₹ 9,155"
The Z Hotel Holborn,yes,"75 Kingsway, Camden, London, WC2B 6SR, United Kingdom","13,514 reviews",8.1,2 out of 5,Very good,yes,yes,no,Bar,no,no,NA,NA,double bed,Z Inside Double (without a window),"₹ 12,206"
Elysee Hyde Park,yes,"25-26 Craven Terrace, Hyde Park, London W2 3EL, Westminster Borough, London, W2 3EL, United Kingdom",400 reviews,7.4,4 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Standard Double Room,"₹ 13,528"
Finsbury Park Suites - Arsenal Stadium London,yes,"114 Hazellville Road, Islington, London, N19 3NA, United Kingdom",50 reviews,6.9,2 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,NA,double bed,Double Room,"₹ 9,063"
Crestfield Hotel,yes,"2-4 Crestfield Street, Camden, London, WC1H 8AT, United Kingdom","5,103 reviews",7.7,2 out of 5,Good,yes,yes,no,Bar,yes,no,NA,single bed,double bed,Double Room,"₹ 12,412"
Buick house,no,"21 Buick house 144 London Road, London, KT2 6QS, United Kingdom",NA,NA,2 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,338"
Strand Palace Hotel,yes,"372 Strand, Westminster Borough, London, WC2R 0JJ, United Kingdom","11,994 reviews",8.1,3 out of 5,Very good,yes,yes,yes,Bar,yes,yes,Full English/Irish,single bed,double bed,Cosy Double,"₹ 20,242"
The Royal Foundation of St Katharine,yes,"2 Butcher Row, Tower Hamlets, London, E14 8DS, United Kingdom","2,017 reviews",8.5,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Superior King Room,"₹ 17,292"
Eccleston Square Hotel,yes,"37 Eccleston Square, Westminster Borough, London, SW1V 1PB, United Kingdom",483 reviews,8.5,3 out of 5,Very good,no,yes,no,Bar,yes,yes,Continental,NA,double bed,Small Queen Room,"₹ 19,225"
Victoria Square,yes,"Victoria Square, Westminster Borough, London, United Kingdom",105 reviews,7.1,3 out of 5,Good,no,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 9,155"
Citadines South Kensington London,yes,"35A Gloucester Rd, Kensington and Chelsea, London, SW7 4PL, United Kingdom","1,475 reviews",7.9,3 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio,"₹ 18,207"
Kensington Gardens Hotel,yes,"9 Kensington Gardens Square, Westminster Borough, London, W2 4BH, United Kingdom","1,286 reviews",8.1,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Twin Room,"₹ 16,961"
NewDay Property,yes,"13 Golders Way First floor, Flat 2, London, NW11 8JY, United Kingdom",3 reviews,7.3,3 out of 5,Good,yes,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,901"
Best Western London Highbury,yes,"374 Seven Sisters Road, Hackney, London, N4 2PG, United Kingdom","2,491 reviews",7.7,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Double Room,"₹ 10,528"
Central Hoxton Shoreditch,yes,"100 Kingsland Road, Hackney, London, E2 8DP, United Kingdom","2,478 reviews",7.4,4 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Economy Double Room,"₹ 13,732"
ABC Hyde Park Hotel,yes,"121 Sussex Gardens, Westminster Borough, London, W2 2RU, United Kingdom","1,194 reviews",6.4,2 out of 5,Pleasant,no,yes,no,NA,yes,no,Continental,single bed,double bed,Double Room,"₹ 10,579"
Citadines Trafalgar Square,yes,"18-21 Northumberland Ave, Westminster Borough, London, WC2N 5EA, United Kingdom","3,881 reviews",8.0,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Studio,"₹ 20,750"
St Paul's Hotel,yes,"153 Hammersmith Road, Hammersmith and Fulham, London, W14 0QL, United Kingdom","1,160 reviews",8.4,3 out of 5,Very good,no,yes,no,Bar,yes,yes,Continental,single bed,double bed,Classic Twin Room,"₹ 9,491"
Marlin Waterloo,yes,"111 Westminster Bridge Road, Lambeth, London, SE1 7HR, United Kingdom","8,117 reviews",8.0,2 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,"Classic Room, 1 King Bed","₹ 23,293"
The Grand M London city,yes,"67 Whitechapel High Street, Tower Hamlets, London, E1 7PL, United Kingdom",237 reviews,7.4,4 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,Standard Double Room,"₹ 10,986"
"Radisson Blu Edwardian Kenilworth Hotel, London",yes,"97 Great Russell Street, Bloomsbury, Camden, London, WC1B 3LB, United Kingdom","4,301 reviews",7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Standard Double/Twin Room,"₹ 21,513"
Millennium Hotel London Knightsbridge,yes,"17-25 Sloane Street, Knightsbridge, Kensington and Chelsea, London, SW1X 9NU, United Kingdom","3,016 reviews",6.8,4 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",single bed,double bed,Standard Double Room,"₹ 20,213"
NOX Paddington,no,"25 Craven Road , Westminster Borough, London, W2 3BU, United Kingdom","1,814 reviews",6.9,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 10,579"
easyHotel Victoria,yes,"34–40 Belgrave Road London, Westminster Borough, London, SW1V 1RG, United Kingdom","4,318 reviews",5.6,4 out of 5,Passable,no,yes,no,NA,no,no,NA,single bed,double bed,Small Double Room without Window,"₹ 8,747"
The Pilgrm,yes,"25 London Street, Westminster Borough, London, W2 1HH, United Kingdom","2,166 reviews",7.7,4 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free, American",single bed,double bed,Small Double Room,"₹ 17,190"
Thistle London Hyde Park Kensington Gardens,yes,"104 Bayswater Rd, Westminster Borough, London, W2 3HL, United Kingdom","1,810 reviews",7.4,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Standard Double Room,"₹ 15,563"
Central Covent Garden balcony flat,no,"29 Bedford Street, London, WC2E 8JF, United Kingdom",NA,NA,4 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,965"
Lansbury Heritage Hotel,yes,"117 Poplar High Street, Tower Hamlets, London, E14 0AE, United Kingdom","1,911 reviews",8.8,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",NA,double bed,Lansbury Club Room,"₹ 16,071"
City View Hotel,yes,"287 Cambridge Heath Road, Tower Hamlets, London, E2 0EL, United Kingdom","1,002 reviews",5.1,3 out of 5,Passable,no,yes,no,NA,yes,no,Full English/Irish,single bed,double bed,Standard Double Room,"₹ 6,001"
City Apartments near Seven Sisters,yes,"387 High Road, London, N17 6QN, United Kingdom",44 reviews,7.3,5 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Deluxe Studio,"₹ 8,544"
Central Comfort Rooms,yes,"133 Fonthill Road finsbury park, Islington, London, N4 3HH, United Kingdom",384 reviews,7.4,3 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 9,596"
