Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Pacific Regency Hotel Suites,yes,"KH Tower, Jalan Punchak, Off Jalan P.Ramlee 50250 Kuala Lumpur, Malaysia, 50250 Kuala Lumpur, Malaysia","1,643 reviews",7.4,3 out of 5,Good,no,yes,no,Bar,no,yes,"Continental, Asian",single bed,double bed,Premier Deluxe King Suite,"₹ 4,082"
10 Semantan Residences,no,"10 Semantan Block A Jalan Semantan, Bukit Damansara, 50490 Kuala Lumpur, Malaysia",2 reviews,8.5,5 out of 5,Very good,no,yes,no,NA,no,yes,NA,NA,double bed,Standard Studio,"₹ 2,655"
The Platinum KLCC by Arman,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",847 reviews,8.2,4 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Superior Apartment,"₹ 3,087"
"Hotel Stripes Kuala Lumpur, Autograph Collection",yes,"25 Jalan Kamunting, Chow Kit, 50300 Kuala Lumpur, Malaysia","1,628 reviews",8.6,4 out of 5,Fabulous,no,yes,no,Bar,no,yes,Buffet,single bed,double bed,Deluxe Double Room,"₹ 7,165"
The Quay Hotel Bukit Bintang,yes,"78 亚罗街 Jalan Alor, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",79 reviews,6.3,4 out of 5,Pleasant,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Double Room,"₹ 1,756"
Neu Suites Residence by Five Senses,yes,"Jalan Nipah, 55000 Kuala Lumpur, Malaysia",5 reviews,7.4,4 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,One-Bedroom Suite,"₹ 3,153"
i-Hotel Kuala Lumpur,yes,"143, Jalan Maharajalela,, 51050 Kuala Lumpur, Malaysia",234 reviews,5.2,3 out of 5,Passable,yes,yes,no,NA,no,yes,NA,NA,double bed,Superior Double Room,"₹ 1,261"
Dua Sentral KL by Five Senses,yes,"8 Jalan Tun Sambanthan Dua Sentral, 50470 Kuala Lumpur, Malaysia",325 reviews,7.4,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Queen Studio,"₹ 3,328"
Bintang Sky Villa Suites Times Square KL,yes,"Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",16 reviews,7.7,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Villa,"₹ 3,967"
KLoe Hotel,yes,"227 Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia","1,533 reviews",9.0,5 out of 5,Superb,no,yes,yes,Bar,no,yes,Continental,NA,double bed,City Room,"₹ 9,217"
Hotel VGO,yes,"Jalan Melati Utama 4 No. 3 & 5, Taman Melati Utama, 53100 Kuala Lumpur, Malaysia",186 reviews,7.0,2 out of 5,Good,yes,yes,no,NA,no,no,NA,single bed,double bed,Double Room with Private Bathroom,"₹ 2,300"
Master Room in klcc,yes,"Jalan Cendana, 50300 Kuala Lumpur, Malaysia",NA,6.2,4 out of 5,Host review score,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,185"
Smile Hotel Cheras Sri Permaisuri,no,"28 Jalan Dwitasik 28 jalan dwitasik, bandar sri permaisuri 56000 kuala lumpur, 56000 Kuala Lumpur, Malaysia",66 reviews,7.0,4 out of 5,Good,yes,yes,no,NA,no,no,Asian,single bed,double bed,Double Room,"₹ 1,928"
Maytower Studio Apartment,no,"7 Jalan Munshi Abdullah, 50100 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,yes,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,406"
"Leo Palace New Wing, WTC Kuala Lumpur",yes,"No.18 Jalan Rahmat , Off Jalan Sultan Azlan Shah,(Jalan Ipoh) 50350 Kuala Lumpur ,Malaysia, Chow Kit, 50350 Kuala Lumpur, Malaysia",831 reviews,7.2,5 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Double With No View,"₹ 1,897"
Ekocheras family suites 2 bedrooms for 6 pax,yes,"Jalan Cheras, 56000 Kuala Lumpur, Malaysia",NA,8.1,5 out of 5,Host review score,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 2,038"
Times Service Suites @ Times Square,yes,"A22-16, Berjaya Times Square. No 1, Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",162 reviews,7.2,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Standard Suite,"₹ 2,618"
BBCC Apartments At Lucentia,yes,"Lucentia  residents, 55200 Kuala Lumpur, Malaysia",78 reviews,7.9,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,025"
Sunway Velocity Hotel Kuala Lumpur,yes,"Lingkaran SV, Sunway Velocity, 55100 Kuala Lumpur, Malaysia","1,234 reviews",8.4,3 out of 5,Very good,no,yes,no,Bar,no,yes,Continental,single bed,double bed,Superior King Room,"₹ 5,367"
Societe Suites by Lyfehaus,yes,"Jalan 27/70a, 50480 Kuala Lumpur, Malaysia",16 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,NA,yes,no,NA,single bed,double bed,Deluxe Studio,"₹ 3,781"
The Bed Bukit Bintang,no,"Fahrenheit88, Lot 506 & 502, Level 5, No 179, Jalan Gading, Bukit Bintang,, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",35 reviews,8.9,4 out of 5,Fabulous,no,yes,no,Bar,no,no,NA,single bed,double bed,Queen Suite Pod,"₹ 2,521"
KL Cozy Suite Times Square,yes,"East tower, berjaya time square 1, Jalan Imbi, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",183 reviews,7.4,4 out of 5,Good,yes,no,no,Bar,no,yes,NA,single bed,double bed,Studio,"₹ 2,990"
Swing & Pillows - Sg Wang Bukit Bintang,yes,"74 - 76 Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",13 reviews,6.5,5 out of 5,Pleasant,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Twin Room,"₹ 1,786"
Continew Residences TRX Lux Pool View,yes,"315 Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia",75 reviews,9.2,4 out of 5,Superb,no,no,no,Bar,no,no,NA,NA,double bed,Studio Apartment,"₹ 2,191"
Hotel Aman Kuala Lumpur,yes,"35 Jalan Barat, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",332 reviews,8.5,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Superior King Room - No Window,"₹ 2,286"
"Hyatt House Kuala Lumpur, Mont Kiara",yes,"G-2 Arcoris, No 10, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Malaysia",787 reviews,8.4,4 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Asian, American",NA,double bed,King Room,"₹ 6,687"
Summer Suites Klcc Holiday Homes,yes,"Jalan Cendana, 50250 Kuala Lumpur, Malaysia",20 reviews,7.8,4 out of 5,Good,no,yes,no,NA,no,no,NA,single bed,double bed,Studio with Balcony,"₹ 2,035"
AXON RESIDENCES AT BUKIT BINTANG KUALA LAMPUR,yes,"Jalan Walter Granier A-30-12, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",36 reviews,9.3,4 out of 5,Superb,yes,no,no,NA,yes,yes,NA,single bed,double bed,Standard Studio,"₹ 5,565"
Axon Suites Bukit Bintang by Prestige,yes,"Jalan Walter Granier Axon Residence, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",3 reviews,10,3 out of 5,Exceptional,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe Apartment,"₹ 7,181"
Ibis Styles Kuala Lumpur Fraser Business Park,yes,"Metro Pudu 1, Jalan Metro Pudu 2, Fraser Business Park, 55200 Kuala Lumpur, Malaysia",506 reviews,7.7,4 out of 5,Good,no,yes,no,Bar,no,yes,"Vegetarian, Halal, Asian",single bed,double bed,Standard Queen Room,"₹ 2,588"
Pavillion Embassy Service Apartment by Autumn Suites Premium Stay,yes,"Jalan Ampang, 50450 Kuala Lumpur, Malaysia",47 reviews,9.0,4 out of 5,Superb,yes,yes,no,NA,no,no,NA,single bed,double bed,Junior Suite,"₹ 3,892"
Expressionz Professional Suites by Autumn Suites Premium Stay,yes,"1 Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia",170 reviews,8.1,4 out of 5,Very good,yes,no,no,NA,no,no,NA,single bed,double bed,Studio with Pool View,"₹ 3,185"
ESQ Shamelin Hotel,yes,"38-1-2, Jalan 4/91 Taman Shamelin Perkasa, 56100 Kuala Lumpur, Malaysia",186 reviews,7.1,4 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Double Room,"₹ 2,813"
Star At KLCC by FZB,yes,"1 Jalan Yap Kwan Seng , Star Residence One lobby, 50450 Kuala Lumpur, Malaysia",198 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Halal, Buffet",single bed,double bed,Superior Suite,"₹ 4,859"
Times Square Super Suite at KL,yes,"1 Jalan Imbi A-25-09, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",67 reviews,7.3,2 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio Apartment,"₹ 6,882"
"Capri by Fraser, Bukit Bintang",yes,"No. 160 Jalan Imbi Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia","1,919 reviews",8.9,3 out of 5,Fabulous,yes,yes,no,Bar,no,yes,"Continental, Buffet",single bed,double bed,Studio Deluxe Twin,"₹ 7,236"
Ekocheras Suite,yes,"EkoCheras Mall, Taman Mutiara Barat, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia, 56000 Kuala Lumpur, Malaysia",173 reviews,7.8,3 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Apartment with Balcony,"₹ 3,008"
富丽堂皇2卧5人亲子度假#美食城#无线网路免费停车#允许烹饪#Millerz2802,yes,"Jalan Klang Lama C-28-02, 58000 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,no,no,no,NA,no,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 2,654"
NUNA SUITES AT LEGASI KAMPONG BHARU KLCC,yes,"Legasi kampong bharu Block A Lobby, 50300 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,yes,yes,no,Bar,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,107"
Hotel 99 Kuala Lumpur City,yes,"44A - 44B, Jalan Pudu, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",356 reviews,5.9,4 out of 5,Passable,yes,no,no,NA,no,yes,NA,single bed,double bed,Superior Twin Room (Without Window),"₹ 1,944"
Raissa Boutique Hotel,yes,"17 Jalan Bedara, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",173 reviews,7.7,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Twin Room,"₹ 2,388"
Robertson by Shahjalal Suites,yes,"Jalan Robertson, Bukit Bintang, Kuala Lumpur, Malaysia",54 reviews,7.1,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Halal, Asian",single bed,double bed,Deluxe Apartment,"₹ 2,866"
KL Gateway Residency,yes,"Jalan Kerinchi, Kampung Kerinchi, 59200 Kuala Lumpur, Malaysia",140 reviews,8.6,5 out of 5,Fabulous,no,yes,no,NA,no,yes,NA,NA,double bed,Apartment with Pool View,"₹ 3,450"
Urban Living Residence,yes,"Jalan ilmu off Jalan Universiti, 59100 Kuala Lumpur, Malaysia",706 reviews,7.6,5 out of 5,Good,yes,yes,no,Bar,no,yes,"Halal, Asian, American",single bed,double bed,Standard Queen Room,"₹ 2,123"
EkoCheras Suite by MOKA,yes,"EkoCheras Mall, Taman Mutiara Barat, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia, 56000 Kuala Lumpur, Malaysia",124 reviews,8.3,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Apartment with Balcony,"₹ 3,008"
Asia Like Boutique Hotel,yes,"202 Jalan Pudu Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",421 reviews,7.3,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Queen (No Window),"₹ 1,592"
Chambers suites 424,yes,"2 jalan Ipoh kecil Residensi kamar putra , chow kit ,50350 kalau Lumpur, Malaysia.850 feet trian station ⛽ ( PWTC & SUNWAY PUTRA MALL ) 1.3 MILES FROM CENTRE, Chow Kit, 50350 Kuala Lumpur, Malaysia",16 reviews,8.9,4 out of 5,Fabulous,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Queen Studio,"₹ 3,423"
Alia Premier KLCC,yes,"138, Jalan Ampang, Kampung Baru, , 50450 Kuala Lumpur, Malaysia",465 reviews,8.2,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Buffet",single bed,double bed,Studio Twin,"₹ 4,086"
Cozy Urban Retreat - Ampang KL,yes,"1 Jalan Ampang M City Lobby 1, 55000 Kuala Lumpur, Malaysia",NA,NA,5 out of 5,NA,no,no,no,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 2,831"
Ceylonz KLCC by Perfect Host,yes,"09-01, Ceylonz Suites, Bukit Kewangan, 50200 Kuala Lumpur, Bukit Bintang, 50200 Kuala Lumpur, Malaysia","2,013 reviews",8.1,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Executive Japanese Muji Twin,"₹ 3,115"
Pan Pacific Serviced Suites Kuala Lumpur,yes,"Jalan Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Malaysia",431 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,NA,no,yes,Buffet,single bed,double bed,One Bedroom Suite,"₹ 11,783"
Soho Suites klcc by i.desk,yes,"Persiaran KLCC, 50450 Kuala Lumpur, Malaysia",59 reviews,7.6,4 out of 5,Good,yes,no,no,NA,yes,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 4,158"
The Platinum Kuala Lumpur by LUMA,yes,"Jalan Sultan Ismail, C-31-01, 50250 Kuala Lumpur, Malaysia","4,127 reviews",7.9,4 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Asian, American",single bed,double bed,Superior Apartment,"₹ 3,901"
KLCC Homestay Vacation FREE WIFI at Sky Suites KLCC by Birdy Stay,yes,"18 Jalan P. Ramlee Sky Suites @ KLCC, 50250 Kuala Lumpur, Malaysia",398 reviews,7.6,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 4,299"
Aurora Place Suites Kuala Lumpur Bukit Jalil by Rasa Sayang,yes,"1 Persiaran Jalil 1 03-05-06, Revo Aurora Place, Bukit Jalil, 57000 Kuala Lumpur, Malaysia",132 reviews,6.9,3 out of 5,Pleasant,no,yes,yes,Bar,yes,yes,NA,NA,double bed,Standard Studio,"₹ 2,123"
Summer suites near by KLCC,yes,"Jalan Cendana, 50300 Kuala Lumpur, Malaysia",69 reviews,9.4,3 out of 5,Superb,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,855"
The Robertson Kuala Lumpur,yes,"Idaman Robertson, No 2, Jalan Robertson, Bukit Bintang, 50150 Kuala Lumpur, Malaysia","1,642 reviews",7.5,4 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Premier One-Bedroom Suite,"₹ 3,985"
OYO 90780 J Hotel Bukit Bintang,yes,"30, Lorong Walter Grenier, Kampung Dollah, Kuala Lumpur, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",31 reviews,4.5,5 out of 5,Disappointing,no,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Queen Room,"₹ 1,214"
Platinum Suites KLCC By Classy,yes,"1020 Jalan Sultan Ismail The Face Platinum Suits, 50300 Kuala Lumpur, Malaysia",147 reviews,7.9,3 out of 5,Good,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,761"
ComfyHomes M101 Dang Wangi Pool KLCC View,no,"M101 Dang Wangi, Chow Kit, 50300 Kuala Lumpur, Malaysia",70 reviews,6.3,3 out of 5,Pleasant,no,no,no,Bar,no,no,NA,single bed,double bed,King Studio,"₹ 1,576"
Millennium Suite at Lucentia,yes,"Lucentia residence, Bukit Bintang city centre, jalan pudu,55100, 55100 Kuala Lumpur, Malaysia",3 reviews,9.7,3 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 22,292"
Societe Suites,yes,"Jalan 27/70a Societe, 50480 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,Exceptional 10,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Deluxe King Studio,"₹ 3,781"
Scarletz Mana-Mana Suites KLCC,yes,"Jalan Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",720 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Ruby Queen Studio,"₹ 3,891"
Cititel Mid Valley,yes,"Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur, Malaysia","1,670 reviews",7.8,4 out of 5,Good,no,yes,no,Bar,no,yes,"Continental, Asian",single bed,double bed,Superior Twin Room,"₹ 4,856"
ASTORIA AMPANG,yes,"Jalan Bemban, 55000 Kuala Lumpur, Malaysia",8 reviews,8.1,4 out of 5,Very good,no,no,no,NA,no,yes,NA,single bed,double bed,Apartment with Balcony,"₹ 11,517"
Sweetness studio klcc view,yes,"The colony infinitum, 50400 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 1,783"
Mercu Summer Suite KLCC @ Penguin Homes,yes,"Jalan Cendana, 50250 Kuala Lumpur, Malaysia",406 reviews,8.4,4 out of 5,Very good,no,yes,no,Bar,no,yes,NA,single bed,double bed,Studio Apartment,"₹ 3,933"
Arte Mont Kiara by Autumn Suites Premium Stay,no,"Jalan Sultan Haji Ahmad Shah, 50480 Kuala Lumpur, Malaysia",358 reviews,8.2,4 out of 5,Very good,yes,no,no,Bar,no,no,NA,single bed,double bed,King Suite,"₹ 1,751"
Hotel Summer View,yes,"165, Jalan Sultan Abdul Samad, Off Jalan Tun Sambathan 4, Brickfields, Brickfields, 50470 Kuala Lumpur, Malaysia",163 reviews,8.1,3 out of 5,Very good,no,yes,no,NA,no,yes,NA,single bed,double bed,Standard King Room,"₹ 2,782"
E&O Residences Kuala Lumpur,yes,"No 1, Jalan Tengah, Off Jalan Sultan Ismail, 50450 Kuala Lumpur, 50450 Kuala Lumpur, Malaysia","1,119 reviews",7.8,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One Bedroom King,"₹ 7,539"
KL One Residence by Nest Home [Infinity Pool & KL Skyline],yes,"134 Jalan Sungai Besi One Residence, 55200 Kuala Lumpur, Malaysia",88 reviews,9.0,5 out of 5,Superb,no,yes,no,NA,yes,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 3,821"
Paradise Suites at Eaton KLCC,yes,"26 Jalan Kia Peng Eaton Residences KL, 50450 Kuala Lumpur, Malaysia",344 reviews,9.7,3 out of 5,Exceptional,yes,yes,no,NA,no,yes,NA,NA,double bed,King Studio,"₹ 7,945"
RM203 Bukit Bintang Balcony Studio Infinity Pool,yes,"1 Lorong Ceylon, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,no,no,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,579"
Hotel Grand Continental Kuala Lumpur,yes,"Jalan Belia / Jalan Raja Laut, Chow Kit, 50350 Kuala Lumpur, Malaysia",293 reviews,7.5,4 out of 5,Good,yes,yes,no,NA,no,no,"Continental, Vegetarian, Halal",single bed,double bed,Premium Double or Twin Room,"₹ 3,538"
Times square new B&M service suite at KL,yes,"Berjaya times square east tower A 32-19,1jalan imbi 55100kualampur45, bukit bintang kualampur malaysia A 32-19, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",30 reviews,8.1,2 out of 5,Very good,yes,yes,no,Bar,no,no,NA,single bed,double bed,Deluxe Apartment,"₹ 4,405"
188 Suites by NamaStay,yes,"B-12-9, 188 suites, Jalan Cendana 50250 WPKL, 50250 Kuala Lumpur, Malaysia",478 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,NA,no,yes,NA,single bed,double bed,Studio Apartment,"₹ 4,632"
The Platinum KLCC,yes,"1020 Jalan Sultan Ismail , Platinum Suites , 50250 Kuala Lumpur, Malaysia",41 reviews,8.9,5 out of 5,Fabulous,no,yes,no,Bar,no,yes,NA,NA,double bed,Superior Apartment,"₹ 11,130"
Scarletz Suites KLCC Twin Tower by Purple Orchid,yes,"Scarletz Suites, 25, Jalan Yap Kwan Seng, Kuala Lumpur City Centre, Wilayah Persekutuan Kuala Lumpur, 50450 Kuala Lumpur, Malaysia",270 reviews,8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Deluxe Junior Suite,"₹ 4,283"
OYO 552 Hotel Kl Centre Point,yes,"First Floor, Unit 56, Jalan Hang Kasturi, Kuala Lumpur City Centre, 50050 Kuala Lumpur, Malaysia",126 reviews,4.6,3 out of 5,Disappointing,no,no,no,NA,no,yes,NA,single bed,double bed,Standard Double Room,₹ 991
Mercu Summer Suites KLCC by Veedu Hauz,yes,"Mercu Summer Suites, 8, Jalan Cendana, WP, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, 50250 Kuala Lumpur, Malaysia",79 reviews,8.8,4 out of 5,Fabulous,no,no,no,Bar,no,yes,NA,NA,double bed,Queen Studio,"₹ 2,689"
TBS Rest & Go Transit Motel,yes,"Jalan Terminal Selatan Lot 20 ,  Level 4 ,Terminal Bersepadu Selatan, 57100 Kuala Lumpur, Malaysia",180 reviews,5.9,4 out of 5,Passable,no,yes,no,NA,no,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 1,946"
Pacific Express Hotel Chinatown,yes,"NO 32 JALAN TUN TAN CHENG LOCK, 50050 Kuala Lumpur, Malaysia",487 reviews,7.2,4 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Asian",single bed,double bed,Standard Double Room (No Window),"₹ 2,338"
Minutepointhome by Marcu summer suits,yes,"Marcu summer suits,Jalan chandana, 50250 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,267"
Vortex Suites KLCC by Luna,yes,"Vortex Suites & Residences, Suite 6-5, 12 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia","1,002 reviews",8.0,3 out of 5,Very good,yes,no,no,Bar,yes,yes,NA,NA,double bed,Premium Two-Bedroom Suite,"₹ 3,263"
KL GOLDEN SERVICE SUITE AT TIMES SQUARE,yes,"1 Jalan Imbi,Berjaya Times Square,A35-21,Bukit Bintang,Kuala Lumpur, Malaysia, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",1 review,9.0,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 6,546"
AXON BUKIT BINTANG SERVICE APARTMENT,yes,"Jalan padang walter Grenier,Bukit Bintang, Kuala Lumpur, KLCC, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",2 reviews,10,3 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Deluxe Suite,"₹ 33,614"
Anggun KLCC Kuala Lumpur by Homesphere,yes,"8 Jalan Medan Tuanku, Chow Kit, 50300 Kuala Lumpur, Malaysia",5 reviews,8.2,3 out of 5,Very good,yes,no,no,NA,no,no,NA,NA,double bed,King Suite,"₹ 10,615"
Adya Hotel Kuala Lumpur,yes,"No. 27, Jalan Tuanku Abdul Rahman, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, 50100 Kuala Lumpur, Malaysia",166 reviews,6.9,3 out of 5,Pleasant,yes,yes,no,NA,no,no,NA,single bed,double bed,Standard Queen Room,"₹ 1,592"
6-Ceylon,yes,"31-5, 6 CEYLON, JALAN CEYLON, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",2 reviews,7.0,4 out of 5,Good,yes,yes,no,NA,no,no,NA,NA,double bed,Double Room,"₹ 1,849"
Continew Residence by Cobnb,yes,"315 Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia",165 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Deluxe Studio,"₹ 2,267"
Springz Hotel-Bukit Jalil,yes,"Jalan 1/149e Endah Promenade, Bukit Jalil, Sri Petaling, 57000 Kuala Lumpur, Malaysia",375 reviews,7.0,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Queen Room,"₹ 2,128"
[Sky Infinity Pool] Modern Suite @ Mid Valley KL,yes,"357 Jalan Klang Lama, 58200 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,Exceptional 9.7,no,no,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 3,595"
Millerz Square Premier Suites Kuala Lumpur,yes,"No 357, Jalan Kelang Lama, 58000  Kuala Lumpur, Malaysia",3 reviews,4.0,4 out of 5,Disappointing,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Queen Suite - Without Parking,"₹ 2,919"
Arte Mont Kiara Pool View,yes,"Arte Mont Kiara, Jalan Sultan Haji Ahmad Shah, Kompleks Kerajaan, Mont Kiara LEVEL 08-11, 50480 Kuala Lumpur, Malaysia",11 reviews,9.6,3 out of 5,Exceptional,yes,yes,no,NA,yes,no,NA,NA,double bed,Apartment with Pool View,"₹ 3,177"
Axon Serviced Suites Kuala Lumpur,yes,"Jalan Walter Granier Axon Residence, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",1 review,10,4 out of 5,Exceptional,yes,yes,no,Bar,yes,yes,"Halal, Buffet",single bed,double bed,Superior Studio,"₹ 4,237"
The Robertson @ 118 Tower Super View,yes,"2, Jalan Robertson, Bukit Bintang, Bukit Bintang, 50150 Kuala Lumpur, Malaysia",16 reviews,8.4,4 out of 5,Very good,no,no,no,NA,no,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 3,463"
Expressionz Leisure Suites KLCC,yes,"30 Jalan 1/65A, 50400 Kuala Lumpur, Malaysia",17 reviews,6.6,2 out of 5,Pleasant,yes,yes,no,NA,no,yes,NA,single bed,double bed,Expressionz Deluxe King Studio,"₹ 2,294"
Citizen2 Sunway Mid Valley Suites,yes,"2 Jalan Nusantara Petaling 38-03, 58000 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,Fabulous 8.9,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Three-Bedroom Apartment,"₹ 4,180"
Faced platinum serviced suites,no,"Jalan Sultan Ismail The face, 50250 Kuala Lumpur, Malaysia",76 reviews,8.5,3 out of 5,Very good,no,yes,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,077"
Sky Suites KLCC KL Home,yes,"Jalan P. Ramlee, 50250 Kuala Lumpur, Malaysia",156 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Two-Bedroom Suite,"₹ 5,113"
